"","X","Cluster","hsa-miR-101-3p","hsa-miR-145-5p","hsa-miR-181c-5p","hsa-miR-19a-3p","hsa-miR-221-3p","hsa-miR-34a-5p","hsa-miR-92a-3p","hsa-miR-105-5p","hsa-miR-185-5p","hsa-miR-411-5p","hsa-miR-520b","hsa-miR-106a-5p","hsa-miR-148a-3p","hsa-miR-19b-3p","hsa-miR-98-5p","hsa-miR-125a-3p","hsa-miR-422a","hsa-miR-520d-5p","hsa-miR-512-3p","hsa-miR-106b-5p","hsa-miR-152-3p","hsa-miR-18a-5p","hsa-miR-20a-5p","hsa-miR-23b-3p","hsa-miR-372-3p","hsa-miR-99a-5p","hsa-miR-125a-5p","hsa-miR-222-3p","hsa-miR-425-5p","hsa-miR-520f-3p","hsa-miR-518e-3p","hsa-miR-124-3p","hsa-miR-155-5p","hsa-miR-184","hsa-miR-20b-5p","hsa-miR-24-3p","hsa-miR-99b-5p","hsa-miR-125b-5p","hsa-miR-28-5p","hsa-miR-433-3p","hsa-miR-521","hsa-miR-150-5p","hsa-miR-130b-3p","hsa-miR-15a-5p","hsa-miR-190a-5p","hsa-miR-21-5p","hsa-miR-27b-3p","hsa-miR-454-3p","hsa-let-7a-5p","hsa-miR-126-3p","hsa-miR-29a-3p","hsa-miR-452-5p","hsa-miR-523-3p","hsa-miR-136-5p","hsa-miR-15b-5p","hsa-miR-193b-3p","hsa-miR-210-3p","hsa-miR-29b-3p","hsa-miR-519a-3p","hsa-miR-148b-3p","hsa-miR-320a","hsa-miR-491-5p","hsa-miR-708-5p","hsa-miR-517a-3p","hsa-miR-205-5p","hsa-miR-16-5p","hsa-miR-196b-5p","hsa-miR-214-3p","hsa-miR-301b-3p","hsa-miR-137","hsa-miR-149-5p","hsa-miR-363-3p","hsa-miR-517c-3p","hsa-miR-93-5p","hsa-miR-518b","hsa-miR-143-3p","hsa-miR-181a-5p","hsa-miR-199a-3p","hsa-miR-218-5p","hsa-miR-324-3p","hsa-miR-9-5p","hsa-miR-100-5p","hsa-miR-17-5p","hsa-miR-370-3p","hsa-miR-518d-3p","ACR2B","BHLHE22","CORO1C","MDGA2","NRXN1","SATB2","TAGLN3","TUBA1A","ZFHX3","ADCY4","DDAH1","ETV5","ADRA2A","CBX1","CUX1","MEF2C","POU2F1","SCN3B","TCF4","TUBB3","ZFHX4","AGT","DLC1","FAM107A","ALDOA","CBX2","DHFR","MIR137HG","POU3F1","SEMA3C","TGFBR1","UBA1","ZHX2","AQP4","DLX2","FBXO32","ANK2","CBX5","DLL1","NFASC","PTPRD","SEZ6","THBS1","UBA5","ZIC5","BMPR1B","DLX5","FN1","ASCL1","CDK5RAP1","DPYSL3","NFIB","QKI","SNAI2","UBE2R2","C3","DLX6-AS1","GLI3","AUTS2","CLOCK","ELAVL2","NOVA1","RBFOX1","SNX7","TNRC6C","UBE4B","CLDN10","ENG","GPX3","BAZ2A","CNN3","FGF12","NR4A1","ROBO2","SOX11","TSC22D1","VCPIP1","TNC-31358-i20","CLU","EOMES","GRIA2","BCL11B","CNTNAP2","KIF26B","NR4A2","RUNX1T1","STMN1","TSC22D2","ZEB2","ZIC2-12291-i0","CSF3R","ERBB4","HES1","HOPX","NEUROG1-2E","PTPRZ1","APC","CENPF","FOXN4","GPSM2","LRIG3","PAG1","PRKCI","SALL3","TBR1","IFITM1-2B","NKX2-2","SATB2-3H","ASCL1-1","Cldn11","GAD1","HES1-1","MAGOH","PALLD","PRKCZ","SLC1A3","TFAP2C","ITGAX-2G","NRP1-3F","SEMA3C-3G","ASPM","COL4A5","GADD45G","HES5","MARCKS","PARD3","PROM1","Sox10","TJP1","LIFR","OLIG1-3A","SFRP2","ATAD2","COL4A6","GAPDH","HSPB1","MKI67","PARD6A","Prss12","SOX2","Tmem88","LRIG3-1","OLIG2-3B","SLA-3D","ATF2","CTNNA1","GFAP","IGFBP5","NES","Parp10","PSAT1","SOX21","VCL","MOXD1","PDGFD","SOX2-1","BRCA1","CTNNB1","GIGYF2","ITGB3","NEUROG2","PAX6","PTPRM","SOX3","VIM","NEUROD4","PDGFRA-3C","STOX1","BTG2","CUX2","GJA1","Itih4","Nipsnap1","Pcbp2","RBFOX3","SOX5","ZBTB20","NEUROD6","PPP1R17","TAGLN2","TPGS2","Dcbld1","GJB2","Lims2","NKX2-2-1","PDGFD-1","RPS5","STOX1-1","ZIC2"
"71","gz14_C82_g",11,0,0,0,1809.007163,330.4973308,0,741.2204731,0,0,0,124.3259677,4875.561034,0,6531.765017,0,0,0,0,3.968854532,1217.358125,0,0,1851.277409,497.2026516,8.034499413,0,143.8043867,790.3884885,0,0,0,0,0,0,1007.246439,754.314357,0,2709.678317,0,0,0,383.1898535,1610.552702,0,0,0,0,279.7263925,0,0,719.5606659,0,0,0,665.5773093,0,0,0,0,0,2037.182007,0,1724.082445,0,173.5030375,869.0958704,0,0,614.5450829,0,0,0,0,0,0,0,98.21275561,0,194.2620539,0,8551.319441,0,4429.918587,0,0,2400.137022,0,4729.295834,2151.235675,4239.507155,7417.339634,2639.504106,18553.28726,0,0,0,1510.837356,7156.000114,7569.383121,0,0,6060.50545,2824.644381,9686.259542,12613.20331,0,0,0,573.9086207,1989.968433,2440.005729,6028.599274,0,4373.987964,6630.637619,4221.427495,4802.343053,0,0,105.7402986,0,4290.162816,4866.786462,0,4315.159736,11902.82639,4969.508099,6309.230638,4338.281835,0,0,0,323.9799529,676.6877399,0,8225.458963,12693.12932,6941.583959,0,1326.802881,0,0,0,4031.634032,2622.780812,410.3320191,3274.451211,6310.405286,0,2717.925743,2307.976733,0,0,0,786.6244452,5599.286499,0,3451.996054,4350.031808,17423.62188,5460.718775,0,0,2362.951872,0,1678.245978,2972.680011,5534.446922,2690.549082,2132.656805,2139.592772,8246.946654,2256.266004,5883.25209,0,0,0,0,0,281.2043633,6672.44221,5498.042277,0,0,1472.687769,0,2232.630825,2535.57988,0,5926.910554,0,0,8523.121156,584.2211349,0,0,0,0,0,0,3981.593882,0,0,6196.983192,7362.808482,0,0,0,0,2021.83952,0,0,0,0,0,0,0,0,0,4684.771397,0,0,0,2986.459786,0,1689.450406,0,0,0,0,1739.205159,0,0,0,132.8579888,72.5215867,1727.560536,1296.094005,0,0,0,0,2561.226861,784.8638001,0,0,1440.985882,283.4620256,909.4520564,2563.982012,0,0,4699.475813,0,331.1748417,0,0,1244.861741,5759.240826,0,1834.391507,1477.033697,0,0,1523.357029,2233.936001,0,0,0,0,0,1743.220358,4365.942849,0
"72","gz14_C37_g",4,0,0,51.47517894,1282.057369,0,0,1421.591815,37.53743301,0,0,440.0424228,4264.57022,0,4744.734103,0,0,0,0,0,397.5655916,0,121.277904,2371.904182,0,0,0,0,318.2846972,0,0,0,0,0,0,259.4988689,1288.063783,0,1469.790814,0,0,0,458.4744335,1571.467974,0,0,398.3583154,0,277.700221,0,0,1487.082179,0,0,0,566.7401493,0,0,0,0,0,1050.870533,0,925.7492947,0,217.8404791,1031.641522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5961.435005,0,3887.981233,0,0,1930.707689,140.5894659,5746.603877,2694.125469,4282.566653,2368.360086,5935.509892,23091.47756,0,0,0,0,5036.411141,10161.04231,3715.653126,0,3574.435019,0,7846.061508,19085.47411,0,0,407.7646768,0,4089.40686,2392.895775,5396.654755,0,2149.841725,0,2015.829626,6319.74808,2750.099954,0,0,0,3617.295983,5926.565864,0,3115.872317,3581.059912,7259.376919,6790.587726,3914.852685,0,0,0,0,3933.886709,2946.542786,12063.81346,9710.239033,1795.776656,0,8734.707367,0,3391.552394,4701.248433,4282.188979,0,1754.031851,0,4910.119938,0,1917.446827,3670.545473,514.6003079,6503.165661,0,1768.854842,5609.014316,0,4992.978123,8821.961689,24360.29418,3241.462225,3006.903962,0,2674.552773,934.9505974,2643.407833,3391.715688,7794.245995,0,0,1900.932455,13120.72883,3905.874055,4187.89462,0,0,0,0,0,0,4364.832088,2127.168282,0,0,0,0,4017.957768,3233.249556,0,4578.820567,0,0,2920.338069,4196.653804,0,0,0,640.097962,0,0,4532.005997,0,0,0,0,0,0,0,0,2475.614574,0,0,0,0,0,0,0,0,0,6482.750707,1621.114649,0,2945.806056,0,0,583.7230508,0,0,0,0,1427.646958,0,0,0,53.40242478,0,1503.126913,1849.281455,0,0,411.9374314,0,4817.294905,0,0,4291.280245,4467.523135,0,619.0662033,1366.921563,0,0,4700.327952,0,472.2078451,0,0,5172.119542,6772.86153,2285.753114,2074.510401,2697.736303,0,3485.720507,2154.500249,2923.684641,0,0,0,0,0,5132.099745,4257.950123,0
"73","gz14_C39_g",6,0,0,0,609.9368752,382.8373521,0,0,0,0,207.807511,265.3202224,3760.251962,0,4465.201436,0,0,45.80071133,0,0,785.8578697,0,0,2324.421413,0,4.778748526,0,0,1633.239648,0,0,0,0,0,0,315.440599,0,0,2467.628041,0,0,0,1199.689687,328.2352349,0,0,0,0,135.2439343,0,65.34873007,572.9708308,0,0,68.70570459,601.5317594,0,0,0,0,0,386.2252847,0,565.5900461,0,259.8412117,1563.699952,0,0,11.31163807,0,77.84436154,0,0,0,0,0,160.4477552,0,0,0,6789.760449,0,3230.071198,0,0,1609.625048,0,2705.581519,0,8269.017027,0,3269.272833,13195.67655,0,0,0,0,3267.273736,7014.442382,2483.779066,0,4633.83775,0,5368.429748,7825.590917,0,0,0,672.778182,3290.948467,2880.043237,5568.279447,0,1613.507401,0,0,5278.39377,0,0,8620.117086,0,5139.528028,367.4024304,0,0,5579.718892,0,4976.733626,4509.358421,0,0,5758.985762,0,4700.662302,0,11967.33119,4987.442972,9460.285417,197.3676923,4271.600943,0,5722.390178,0,3826.703056,0,0,3886.56511,0,0,1782.215064,1357.797976,0,5356.100571,0,2829.268998,0,0,1462.248577,0,14364.24933,2597.027643,794.3072961,0,693.6312393,0,707.8039511,2613.472702,0,0,0,0,7936.985668,3440.160572,4801.560066,0,0,5953.284664,0,0,3328.950262,0,973.8839582,0,0,0,0,3194.459802,0,0,0,0,0,0,4829.957821,0,3867.341903,0,0,0,0,3796.673138,0,0,0,0,0,0,2403.117791,0,2240.285128,0,0,0,0,0,1350.484611,0,287.7058448,0,2056.94717,0,0,2335.993711,0,5554.772343,0,0,0,0,1939.256598,0,0,0,0,559.9193294,0,0,0,0,0,6040.95919,0,4799.350608,1204.510308,0,917.3979987,2540.130663,0,2893.194021,2289.925472,0,0,4874.997538,429.6518688,0,0,0,2360.719711,4339.787059,0,0,0,0,0,2654.29934,0,0,0,0,0,0,0,5085.43879,0
"74","gz14_C87_g",11,0,0,0,664.7056654,284.568527,0,0,0,0,0,0,3459.905898,0,4869.740229,0,0,152.8713677,0,0,769.7285131,0,0,1986.512003,0,0,0,0,1104.24407,0,0,0,0,0,8.723291319,415.4161617,0,1148.405691,1393.098763,0,0,0,172.8459998,135.0243263,0,0,0,0,102.3208448,0,391.5168544,238.6647466,0,0,0,637.4881878,0,220.6333372,0,33.96687572,0,891.7583319,0,376.909665,0,189.1271811,571.8278636,0,0,0,0,0,0,0,0,0,0,132.9420463,0,0,0,5350.868169,0,3186.067595,0,0,1180.780286,102.4690234,5581.38728,2236.567919,5084.029901,10564.43986,3134.929883,22564.87428,0,0,1861.375954,0,12317.21863,11312.78122,0,0,0,0,8722.59234,14925.85277,0,0,0,886.8002858,4179.733591,0,3480.984959,0,2062.641803,8276.178838,8238.197626,4123.895472,0,0,55.145889,0,5374.417824,5507.840018,0,4711.349685,9387.389693,7732.872496,7927.981469,5187.915658,0,0,0,0,818.6940244,130.8356787,9880.42158,13286.42184,3523.192189,0,5752.59706,0,0,0,3213.585318,0,1432.277959,2628.139819,2516.897327,0,489.5550098,402.769467,797.1370529,2670.933599,0,1146.218523,5447.624735,0,4053.474621,4143.322147,21769.62944,4972.277933,3013.580922,0,3129.921362,0,1457.779588,3507.281821,5097.209906,3230.540161,2191.177444,6264.824089,16282.0745,3469.876969,3985.146775,0,0,0,2789.214323,0,3374.139228,6053.324243,6042.077463,1976.760202,0,1395.741819,0,0,0,0,7539.356441,0,0,13338.51105,752.2738651,0,0,3547.926839,524.7869284,0,0,4015.886556,0,0,1235.829456,10443.47345,0,0,0,0,2434.580831,0,0,0,0,0,2912.881628,0,0,0,6944.573314,2755.107335,0,1025.642906,4850.076709,3683.849685,934.8823885,0,0,0,3042.884007,289.2881394,0,0,0,0,0,2608.271509,1475.294203,0,0,3639.414761,0,3291.731118,0,0,3427.872883,1751.309735,1346.019719,2490.390719,5212.465267,0,0,3016.442832,0,523.1649214,0,0,4749.073009,8134.915219,741.3119897,4959.751592,0,0,0,1837.720204,1680.281483,0,0,0,0,0,9866.588601,3165.18907,0
"75","gz14_C86_g",4,0,0,0,1193.788201,0,0,629.2006125,0,124.6250273,0,304.0545661,5751.904032,0,6354.90851,0,0,0,0,0,1388.897122,0,73.70625157,4309.617371,0,3.660130264,1274.377147,196.3870283,1496.786011,0,0,0,0,0,0,917.6998617,2144.346075,2383.538371,2591.661207,0,0,0,0,418.7800091,0,0,0,0,224.8516491,0,0,659.1376274,0,0,0,1927.273962,0,0,0,32.31133771,0,1306.898578,0,857.8300116,0,261.2778999,1646.311118,0,0,548.9170646,0,445.0465813,0,0,0,0,0,58.13134142,0,23.00493053,0,9160.123665,1213.47883,5199.272824,0,0,1493.706232,0,10512.45464,4096.772941,3492.71656,2426.406513,6607.552787,26222.1841,0,0,2360.447598,3098.452841,6926.676614,10369.76507,3643.93221,0,4201.292248,332.1460011,12306.53716,20119.34894,0,0,0,1931.977444,4064.985061,4453.836045,7088.553457,0,4116.255631,0,5119.596256,7141.627619,0,0,374.035407,1003.494702,3694.067185,8542.850174,0,4511.201195,9981.844749,9339.405223,4902.360813,6673.727872,0,0,0,2711.039128,8642.283247,0,8712.846795,15547.53662,11229.4195,0,9052.358874,0,0,8436.000937,4679.090703,2805.199149,5788.633995,0,4464.397185,3998.350277,431.9201866,4172.946083,961.4063419,2679.169821,4840.585312,2895.763619,6305.372534,0,2585.324082,4122.072931,25095.38485,5176.831301,3872.640444,0,5070.192736,2978.28791,0,3322.490364,0,2649.04016,1417.455772,0,19093.97725,6386.020173,3883.355221,2171.82589,0,0,3310.575759,0,3762.584091,11719.16533,3957.192246,6988.057311,0,2910.697567,0,1536.724867,3551.718915,2485.751487,2657.415108,0,0,3069.768443,10505.93458,0,0,4747.60945,2265.136059,2512.452838,1859.335572,7289.268107,0,0,0,0,2999.939748,3781.530527,1639.166103,0,3160.323305,1739.090596,0,0,2759.06611,0,3387.888291,0,608.8073749,3496.600593,13744.04067,676.5195217,3641.651247,3581.816517,0,6719.722077,0,0,0,0,0,2013.971141,0,0,0,855.4003575,0,3237.862992,2070.817737,0,635.274097,7217.107356,1364.714908,8804.960307,1097.499841,0,7547.668868,5830.444237,1287.505741,4723.670541,14207.55599,0,268.3144923,5093.868214,0,0,0,0,3572.243317,10489.30547,2440.697867,4064.295814,1886.399525,0,5348.224905,4753.776827,2799.790513,0,0,223.2638393,0,768.7281638,13635.51892,4779.668545,2744.610644
"76","gz14_C42_g",11,0,0,0,792.7922752,0,0,1934.961955,0,0,0,0,4111.445173,0,4789.579051,0,0,17.79784084,0,0,893.6730852,0,14.24922614,2311.921184,0,0,722.6268748,0,1039.657964,0,0,0,0,0,0,127.9610047,0,0,1918.031189,0,0,0,0,191.3463187,0,0,0,0,43.56990039,0,0,851.6606571,0,0,0,776.6436696,0,0,0,0,0,0,0,684.7456188,0,247.1644683,714.5698609,0,0,0,0,0,25.91573041,0,0,0,0,86.38865664,0,0,0,7169.936194,555.2213962,3748.755517,0,0,664.0249385,161.9143502,1812.604404,0,3566.77364,3544.428654,5481.292734,17342.86833,0,0,1727.936859,0,5751.034532,6448.554081,3091.483789,220.2690804,2335.628937,2078.978755,7684.284775,12341.73537,0,0,0,817.2414849,2812.089917,1746.862798,2160.975305,0,2823.60678,3961.112141,3497.675227,4284.859666,0,0,135.0592237,1429.361654,1354.747566,4500.714248,0,1868.138413,6379.529692,4331.42468,5395.818554,4598.129634,0,0,0,0,915.6065193,1581.11681,3660.647433,9140.525376,0,0,3210.196191,0,0,0,2234.666949,518.0187203,3624.029754,0,4348.684941,3000.586251,0,0,0,2133.746727,0,352.8963113,257.565505,0,4230.281019,4543.809766,16345.79431,3020.870575,1756.62727,0,897.001828,0,2803.344303,3788.53597,3252.417304,0,536.4811777,0,12868.5176,1432.568927,3318.806911,0,0,0,3448.79819,0,0,4511.989547,1592.049635,0,0,0,0,3280.125616,1608.942803,0,5052.371224,0,0,3956.125313,689.4025955,0,0,3433.814358,1367.493125,0,0,2804.374906,0,0,3660.252868,4122.971562,0,0,2514.674249,0,1590.453691,0,0,0,0,0,759.7111473,0,0,0,4747.976898,0,0,0,3283.754325,871.5542242,1647.358323,0,0,0,1551.972571,1005.872851,0,0,0,214.248645,205.0707494,1149.89867,1822.708811,0,0,1085.534333,0,4109.771947,1459.523682,0,3129.866604,3514.069648,0,1495.16608,3011.200798,0,0,4475.644477,2037.196679,170.5647996,0,0,2803.111351,4995.989,1692.928256,1073.726157,2013.046775,0,0,1423.878598,0,0,0,0,0,0,4967.251537,4240.669708,0
"77","gz14_C43_g",11,0,0,0,347.109696,0,0,0,0,0,0,184.063288,2377.110931,0,3417.210073,0,0,0,0,0,1071.367784,0,0,1966.094737,0,0,0,259.8317553,349.2160895,0,0,0,0,0,0,0,417.9873599,1286.272328,2324.489623,0,0,0,0,1229.165671,570.8837512,0,0,0,254.360523,0,241.9303742,0,0,0,0,0,0,0,0,0,77.75874045,227.9141426,0,0,0,159.8065493,340.4031613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7236.634791,0,1829.280946,0,254.5980387,211.2826315,0,1415.06997,0,421.6151081,360.0149233,844.4517249,4889.71519,0,0,0,0,1207.206074,1965.746282,1299.405386,0,0,164.7591331,1886.179555,3718.547717,0,0,0,0,1046.009098,519.9597001,610.5526844,0,864.4147412,1025.576326,938.1468415,1514.826196,0,0,0,0,789.6943099,725.6398493,0,1121.709333,2030.016066,1522.659522,1981.88609,1504.757633,0,0,0,0,987.6478847,0,2546.300734,3229.294444,1041.99928,293.760435,1084.362916,0,0,0,1067.738715,0,1576.872042,845.6335467,1108.709669,0,411.5681199,0,0,791.5456167,0,397.1363137,0,0,242.8127224,1241.429815,5359.604727,610.0821394,283.2275421,0,0,0,665.3922419,903.3613439,975.9589721,0,76.36882729,250.138746,2927.954187,425.3271044,821.4918944,0,0,0,0,0,0,3233.892227,3124.346388,0,0,0,0,3537.663375,0,0,4167.466004,0,0,746.6147395,3667.939735,0,0,1552.292961,0,341.6613408,901.6867615,2259.417595,0,0,4858.014817,3830.238731,0,0,0,0,1844.721862,0,0,0,0,0,0,0,0,0,5141.987651,0,0,1115.324474,2509.68731,2394.742334,0,0,0,0,0,726.2681083,0,0,0,427.2365458,0,882.8902373,158.1081066,0,0,1970.511556,0,2554.983537,753.9139334,0,3473.386103,0,0,1629.58814,2811.4128,0,0,819.9930831,0,274.1381714,0,0,0,4276.021658,0,1987.858671,2629.143141,0,1510.180397,3353.203,0,2916.501195,0,0,0,0,6091.990514,187.462577,0
"78","gz14_C44_g",11,0,0,362.3248472,846.6808419,0,0,1059.523756,0,0,0,136.1370356,5758.065561,0,6441.809603,0,0,332.0902773,0,0,998.6877674,0,0,3754.458592,305.5723563,2.073191423,0,137.0754025,1399.807614,0,0,0,0,0,0,615.4902338,2095.102787,1363.78048,3101.559099,2.534476259,0,0,272.8709751,129.6180693,223.6843171,0,1110.641054,0,58.05571489,0,0,739.0820088,0,0,19.73114674,866.8089023,524.5812437,0,0,0,0,965.1339692,0,1368.729887,0,239.3117071,1467.6776,0,0,567.8192758,0,0,542.8426276,0,0,0,0,1528.991933,0,0,0,9118.257777,0,5471.606918,0,0,1157.433371,0,4981.717216,1210.005903,1965.807441,4494.493851,3714.153653,20526.0673,0,0,0,1680.495816,5774.897241,8157.105777,3273.154915,0,0,0,8518.264103,17083.37864,0,0,0,1075.550974,2742.189239,2375.976506,3548.051856,0,5960.729812,112.4206105,5367.342475,6773.319009,0,0,75.01817598,0,530.7416928,6371.627607,0,2461.769712,5623.48152,9032.126396,8962.57198,6820.502366,0,0,0,0,710.7449239,0,7938.666416,10593.69579,4639.288309,0,5934.065249,0,0,1880.356258,3547.215072,0,5075.667648,0,3996.372633,0,3422.900085,0,0,2978.663054,0,1604.002622,718.6514227,0,2630.981548,5800.620459,20252.22729,5652.863969,0,0,728.5007791,0,2792.356129,5161.305459,3918.907825,0,0,0,12337.18984,0,0,0,0,0,1817.910048,0,3592.246286,1240.983471,2616.923227,0,0,869.8688487,0,4422.461628,1922.963289,0,3176.440082,0,0,4811.014726,803.8860638,0,0,2393.59937,0,50.62306329,2355.896624,4233.900045,0,0,3875.942425,0,0,0,3166.533924,0,1702.368175,0,0,0,0,0,1652.461203,0,0,0,3919.40327,0,0,2810.561785,0,0,552.122835,0,0,0,0,333.0850945,0,0,0,0,0,0,2029.541359,0,0,0,0,2100.13423,0,0,942.6190841,742.9318827,0,2118.349846,2989.188413,0,0,6482.435653,0,0,0,0,2255.24962,5575.71699,1332.497467,1346.915496,1615.001982,0,0,3703.769085,2467.581329,0,0,0,0,0,4927.252927,6065.180394,0
"79","gz14_C45_g",1,0,0,258.9225532,699.643747,0,0,523.3488762,0,0,220.9536449,172.9604516,3505.136943,0,4471.741743,0,0,0,0,0,0,0,0,3500.744243,0,12.17618041,0,0,0,0,0,0,0,0,0,482.4847205,0,1083.454363,1636.159188,0,0,0,148.0709812,1148.632617,0,0,0,0,155.0471611,0,0,868.5033539,0,0,0,1132.524394,0,0,0,0,0,1210.695147,0,783.2466262,0,252.1577165,1473.364626,0,0,2.386301354,0,0,0,0,0,0,0,678.2814794,0,0,0,6162.482781,0,2995.243869,0,0,2308.343309,0,1815.09124,2030.162776,3988.253963,10991.36399,3692.089524,23926.04322,0,0,0,0,11838.91095,6371.264296,4429.045338,0,2053.396954,2195.51595,11308.76187,19384.25926,0,0,0,1129.281315,3925.128037,0,5029.200429,0,7043.864297,5674.219106,6451.432625,6853.023695,0,0,137.4504857,0,6595.929507,8119.947166,0,5075.734898,9592.336572,7828.872702,5656.749247,6269.634432,0,0,0,0,235.6641708,3592.599603,11358.67758,10443.88387,4235.310118,0,5998.466606,0,0,0,3435.755017,0,3601.37611,2939.119678,5446.814653,3055.872001,2126.979119,3717.563616,0,3582.816487,0,3313.060986,3591.295087,0,4045.425546,0,20588.87605,4091.057758,1946.02256,0,659.6615038,0,1243.223759,1956.047637,0,0,527.2955733,0,12622.60537,4461.764725,4450.077759,0,0,0,3618.161939,0,2796.875975,6164.31459,3034.108254,0,0,0,0,0,1646.32415,0,3855.551384,0,0,11229.75023,91.61912472,0,0,3678.070034,1099.000811,68.76913577,1292.959773,2701.98367,0,0,6127.087801,5957.147023,0,0,3120.203923,64.10161145,1301.549761,0,0,0,0,0,2152.134346,0,0,0,7776.168768,0,0,1545.407479,1096.553978,3508.124553,564.6767634,0,0,0,1243.109645,768.1863828,0,0,0,66.2705021,0,608.8441569,0,0,0,3041.940154,0,4143.650378,881.2464436,0,808.3972227,873.288968,677.5523368,1299.088102,4949.110882,0,0,1315.322215,1871.966952,0,0,0,3103.708219,7082.896228,1791.421915,3055.958169,0,0,0,2710.048818,1122.604685,0,0,0,0,0,6811.175427,1339.349141,0
"80","gz14_C92_g",11,0,0,184.3487495,923.0277394,464.000119,0,0,0,0,0,173.2242044,4696.26909,0,6175.697639,0,0,0,0,0,1871.168325,0,0,3592.156163,665.7898032,0,990.0857395,172.7946069,2139.59341,0,0,0,0,0,0,542.0042391,0,1747.379549,4312.144415,0,0,0,465.3609793,593.1577563,0,0,0,0,0,0,725.8071632,1021.298078,0,0,0,1730.001958,997.2294717,0,0,0,0,1554.894995,0,164.6756364,0,210.8588844,1112.114218,0,0,1.811191183,0,391.7141571,7.158848431,0,0,0,0,515.639395,0,0,0,10563.94921,908.1604726,4425.833093,0,0,1103.61129,437.8547493,2712.272637,0,3606.872486,4670.402782,2840.459682,18095.77649,0,0,0,0,4233.0521,1492.046166,3370.28777,0,0,0,6262.936951,6536.065541,1248.115642,0,264.9284749,0,0,0,4298.032987,0,4666.433934,6461.123159,4170.073393,6365.541124,0,0,411.6921657,0,3631.172583,2940.663172,0,2414.649076,9269.885733,5034.650985,10031.53657,7245.734134,0,0,0,0,1067.193109,2876.184253,4445.697637,8165.71981,0,555.4445964,0,0,0,2587.819737,3132.183749,0,663.3042318,0,4207.619105,0,1924.146672,2188.392263,763.4645317,3461.23363,0,576.2256813,1679.790332,0,0,3332.32623,11874.72526,4319.029769,0,0,646.6629031,0,2015.868268,4018.131029,3066.323308,0,964.9044695,4012.133734,8911.489722,0,371.4820046,0,0,0,1956.793464,0,2211.983901,3616.801235,0,0,0,0,0,795.4383779,2093.294087,0,5298.828467,0,0,5124.138943,1074.964168,0,0,2278.677026,0,1444.41258,0,3294.05844,0,0,7378.10459,6818.599555,0,0,0,0,1902.674654,0,0,0,0,0,0,0,259.3738069,0,1957.017288,0,0,1862.037006,1652.929457,397.8113946,1341.316394,0,0,0,0,0,0,0,0,0,0,1933.082467,0,0,0,0,0,939.6987211,655.1683389,0,1165.735706,2567.680586,0,1078.073926,2136.3708,0,0,321.9332971,0,167.7451448,0,0,944.287374,5204.652277,0,1533.502364,0,0,194.0143368,2951.542049,0,0,0,0,0,0,4686.260573,316.5049889,0
"81","gz14_C91_g",6,0,0,0,502.0384671,0,0,436.5240136,0,0,0,222.9917236,2894.88053,0,4230.168233,0,0,0,0,0,548.0760111,0,0,1654.894669,0,0,0,0,680.05286,0,0,0,0,0,0,6.322337318,1028.014829,1473.791548,2166.837637,0,0,0,221.2708371,155.8373149,308.9443491,0,0,0,179.5650412,0,0,691.6037709,0,0,0,1142.256855,0,0,0,0,0,155.5125116,0,728.061184,0,115.1918394,364.4289765,0,0,2.63919661,0,0,0,0,0,0,0,57.38820997,0,0,0,5978.446839,0,2468.355841,0,0,1875.613451,0,3510.566265,280.3784952,5894.273606,0,5082.630703,19192.17929,0,0,2270.163271,0,4610.554468,8162.515693,0,934.5964746,0,6739.738098,11248.34177,11211.48849,0,0,1891.478812,472.9680157,3920.583945,0,5392.16011,0,1147.118586,364.5266143,3904.133972,5959.05187,0,0,8863.075177,0,6092.302998,7473.724562,2649.272611,3991.516225,10914.14322,2779.760524,2453.238386,3576.507657,0,0,8073.013702,0,923.8117015,0,9922.11625,0,5115.156145,178.1395254,2680.081495,0,3491.880362,0,3159.89626,2040.694817,10152.63714,5783.449841,9437.685135,0,4119.468313,2518.343887,619.2010961,3687.9677,2922.952147,1540.619894,2252.762885,1690.88212,0,2426.515163,10907.41549,5405.667969,1893.351446,0,4706.567711,0,4779.623107,7179.782573,3588.243773,1895.305334,930.653755,3109.306765,14943.6573,2162.914888,0,0,0,3579.411253,3495.663647,0,1671.53451,0,3839.338214,0,0,0,0,0,3271.475373,0,0,0,0,0,776.1914682,0,6248.174671,3876.929432,2383.147555,2536.033328,4136.263056,2651.523096,0,0,0,793.2452297,0,0,0,0,2248.738378,2068.527224,0,0,0,0,1272.38818,0,0,0,5464.531891,0,0,576.9211026,0,14908.23887,0,0,0,0,0,0,0,0,0,0,0,278.5816217,0,0,0,14290.68732,0,4583.082879,940.677463,0,1307.377121,1461.117965,1879.791003,743.3197445,1402.33545,0,0,4854.024618,2776.018592,174.9604663,0,0,2259.54024,4065.930191,0,0,0,0,0,2476.928443,2276.976529,0,0,0,0,0,6804.47979,4876.694948,0
