,Nodes,GW15.clusterColorID,GW19.clusterColorID,GW15.clusterID,GW19.clusterID,GW.clusterColorID,GW.clusterID
1510,FLJ27365,black,black,7,7,magenta,9
1511,FLJ30594,grey,turquoise,0,1,turquoise,1
1512,FLRT2,grey,blue,0,2,pink,8
1513,FLVCR1,brown,turquoise,3,1,black,7
1514,FMN2,blue,grey,2,0,turquoise,1
1515,FMNL2,pink,cyan,8,14,tan,12
1516,FMR1,grey,turquoise,0,1,turquoise,1
1517,FN1,turquoise,grey,1,0,turquoise,1
1518,FNBP1,brown,turquoise,3,1,black,7
1519,FNBP1L,blue,yellow,2,4,pink,8
1520,FNBP4,purple,magenta,10,9,salmon,13
1521,FNDC3A,brown,pink,3,8,black,7
1522,FNIP1,tan,salmon,12,13,cyan,14
1523,FNIP2,pink,turquoise,8,1,tan,12
1524,FOCAD,green,turquoise,5,1,yellow,4
1525,FOXG1,greenyellow,blue,11,2,grey60,17
1526,FOXJ3,black,black,7,7,magenta,9
1527,FOXK1,brown,blue,3,2,blue,2
1528,FOXO3,black,turquoise,7,1,magenta,9
1529,FOXO6,grey,lightcyan,0,16,turquoise,1
1530,FOXP1,turquoise,green,1,5,brown,3
1531,FOXP2,tan,turquoise,12,1,cyan,14
1532,FOXP4,grey,turquoise,0,1,black,7
1533,FOXQ1,turquoise,grey,1,0,turquoise,1
1534,FRMD4A,red,red,6,6,red,6
1535,FRMD4B,tan,turquoise,12,1,cyan,14
1536,FRMPD3,grey,turquoise,0,1,turquoise,1
1537,FRMPD4,grey,grey,0,0,turquoise,1
1538,FRRS1L,grey,grey,0,0,turquoise,1
1539,FRS2,grey,blue,0,2,turquoise,1
1540,FRY,grey,turquoise,0,1,black,7
1541,FRYL,yellow,green,4,5,brown,3
1542,FSCN1,turquoise,royalblue,1,20,purple,10
1543,FSD1L,grey,turquoise,0,1,turquoise,1
1544,FSTL1,yellow,green,4,5,brown,3
1545,FTH1,grey,brown,0,3,brown,3
1546,FTL,salmon,greenyellow,13,11,lightcyan,16
1547,FTO,blue,brown,2,3,turquoise,1
1548,FUBP1,red,red,6,6,red,6
1549,FUS,turquoise,blue,1,2,turquoise,1
1550,FUT9,purple,blue,10,2,salmon,13
1551,FXR1,tan,yellow,12,4,yellow,4
1552,FXR2,blue,turquoise,2,1,purple,10
1553,FXYD6,brown,grey,3,0,blue,2
1554,FYCO1,grey,grey,0,0,turquoise,1
1555,FYN,greenyellow,turquoise,11,1,midnightblue,15
1556,FYTTD1,grey,blue,0,2,black,7
1557,FZD3,yellow,green,4,5,brown,3
1558,FZD4,green,yellow,5,4,yellow,4
1559,FZD8,grey,grey,0,0,turquoise,1
1560,G2E3,grey,turquoise,0,1,turquoise,1
1561,G3BP2,tan,grey,12,0,cyan,14
1562,GAB1,grey,turquoise,0,1,turquoise,1
1563,GAB2,yellow,turquoise,4,1,brown,3
1564,GABARAP,turquoise,grey,1,0,turquoise,1
1565,GABARAPL1,grey,turquoise,0,1,turquoise,1
1566,GABARAPL2,brown,blue,3,2,blue,2
1567,GABBR1,grey,grey,0,0,turquoise,1
1568,GABBR2,turquoise,grey,1,0,turquoise,1
1569,GADD45GIP1,grey,turquoise,0,1,turquoise,1
1570,GALNT1,green,yellow,5,4,yellow,4
1571,GALNT10,grey,blue,0,2,turquoise,1
1572,GAN,yellow,turquoise,4,1,brown,3
1573,GAP43,green,yellow,5,4,yellow,4
1574,GAPDH,brown,turquoise,3,1,purple,10
1575,GAREM,grey,darkred,0,21,turquoise,1
1576,GARS,grey,grey,0,0,turquoise,1
1577,GART,grey,grey,0,0,turquoise,1
1578,GATAD2B,blue,turquoise,2,1,blue,2
1579,GATM,yellow,green,4,5,brown,3
1580,GBAS,grey,grey,0,0,black,7
1581,GBF1,grey,grey,0,0,turquoise,1
1582,GCNT1,blue,turquoise,2,1,pink,8
1583,GDI1,purple,lightcyan,10,16,salmon,13
1584,GEMIN4,green,turquoise,5,1,yellow,4
1585,GFOD1,grey60,turquoise,17,1,blue,2
1586,GFPT1,blue,blue,2,2,green,5
1587,GFPT2,turquoise,grey,1,0,turquoise,1
1588,GGA2,green,grey,5,0,yellow,4
1589,GGA3,grey,grey,0,0,turquoise,1
1590,GGNBP2,grey,turquoise,0,1,turquoise,1
1591,GHITM,grey,grey,0,0,turquoise,1
1592,GIGYF1,grey,royalblue,0,20,purple,10
1593,GIGYF2,grey,turquoise,0,1,turquoise,1
1594,GIT2,yellow,turquoise,4,1,brown,3
1595,GJC1,yellow,turquoise,4,1,brown,3
1596,GK5,grey,turquoise,0,1,turquoise,1
1597,GLCCI1,blue,brown,2,3,blue,2
1598,GLCE,tan,salmon,12,13,cyan,14
1599,GLG1,grey,turquoise,0,1,turquoise,1
1600,GLI3,yellow,turquoise,4,1,brown,3
1601,GLRA2,grey,turquoise,0,1,turquoise,1
1602,GLTSCR1,turquoise,turquoise,1,1,purple,10
1603,GLTSCR1L,grey,turquoise,0,1,turquoise,1
1604,GMFB,red,red,6,6,red,6
1605,GMPS,grey,grey,0,0,turquoise,1
1606,GNA12,grey60,turquoise,17,1,blue,2
1607,GNA13,grey,turquoise,0,1,turquoise,1
1608,GNAI1,blue,turquoise,2,1,pink,8
1609,GNAI2,grey,grey,0,0,turquoise,1
1610,GNAI3,blue,turquoise,2,1,green,5
1611,GNAO1,royalblue,turquoise,20,1,purple,10
1612,GNAQ,black,grey,7,0,magenta,9
1613,GNAS,grey,grey,0,0,turquoise,1
1614,GNB1,grey60,turquoise,17,1,blue,2
1615,GNB2,grey,blue,0,2,blue,2
1616,GNB4,grey,lightyellow,0,19,darkred,21
1617,GNG2,brown,pink,3,8,turquoise,1
1618,GNPDA1,grey,turquoise,0,1,turquoise,1
1619,GNPTAB,grey,turquoise,0,1,green,5
1620,GOLGA4,grey,turquoise,0,1,pink,8
1621,GOLGA8A,tan,salmon,12,13,cyan,14
1622,GOLGA8B,lightyellow,brown,19,3,darkgreen,22
1623,GOLGB1,turquoise,grey,1,0,turquoise,1
1624,GOLM1,cyan,turquoise,14,1,lightyellow,19
1625,GOLT1B,blue,blue,2,2,pink,8
1626,GOPC,grey,darkred,0,21,black,7
1627,GORASP1,lightyellow,turquoise,19,1,darkgreen,22
1628,GORASP2,green,turquoise,5,1,yellow,4
1629,GPAM,yellow,turquoise,4,1,brown,3
1630,GPATCH2,lightgreen,turquoise,18,1,grey60,17
1631,GPATCH8,grey,turquoise,0,1,turquoise,1
1632,GPBP1,grey,blue,0,2,turquoise,1
1633,GPBP1L1,salmon,greenyellow,13,11,lightcyan,16
1634,GPC1,green,turquoise,5,1,yellow,4
1635,GPCPD1,yellow,green,4,5,brown,3
1636,GPHN,yellow,green,4,5,brown,3
1637,GPM6A,grey,grey,0,0,turquoise,1
1638,GPM6B,green,grey,5,0,yellow,4
1639,GPR12,grey60,turquoise,17,1,blue,2
1640,GPR137C,magenta,tan,9,12,greenyellow,11
1641,GPR156,yellow,turquoise,4,1,brown,3
1642,GPR158,turquoise,midnightblue,1,15,lightyellow,19
1643,GPR19,brown,turquoise,3,1,blue,2
1644,GPR56,blue,turquoise,2,1,pink,8
1645,GPR85,yellow,green,4,5,brown,3
1646,GPR98,purple,brown,10,3,salmon,13
1647,GPRASP1,turquoise,grey,1,0,blue,2
1648,GPRC5B,turquoise,midnightblue,1,15,lightyellow,19
1649,GPRIN1,blue,blue,2,2,turquoise,1
1650,GPRIN3,grey,turquoise,0,1,turquoise,1
1651,GPS1,green,yellow,5,4,yellow,4
1652,GPSM2,grey,turquoise,0,1,pink,8
1653,GRB10,turquoise,grey,1,0,blue,2
1654,GRB2,midnightblue,brown,15,3,lightyellow,19
1655,GRIA1,grey,turquoise,0,1,turquoise,1
1656,GRIA2,grey,grey,0,0,turquoise,1
1657,GRIA3,turquoise,grey,1,0,turquoise,1
1658,GRIK2,black,turquoise,7,1,grey60,17
1659,GRIK3,tan,turquoise,12,1,cyan,14
1660,GRIN2B,green,brown,5,3,royalblue,20
1661,GRM3,grey,blue,0,2,turquoise,1
1662,GRM5,grey,grey,0,0,turquoise,1
1663,GSE1,grey,turquoise,0,1,turquoise,1
1664,GSK3B,green,yellow,5,4,yellow,4
1665,GSPT1,grey,turquoise,0,1,turquoise,1
1666,GSPT2,grey,turquoise,0,1,black,7
1667,GSTK1,grey,grey,0,0,turquoise,1
1668,GSTM3,cyan,pink,14,8,lightgreen,18
1669,GSTO1,turquoise,grey,1,0,turquoise,1
1670,GTDC1,blue,turquoise,2,1,green,5
1671,GTF2A1,grey,grey,0,0,turquoise,1
1672,GTF2A2,grey,pink,0,8,lightgreen,18
1673,GTF2B,turquoise,turquoise,1,1,blue,2
1674,GTF2E2,blue,turquoise,2,1,blue,2
1675,GTF2H3,grey,turquoise,0,1,turquoise,1
1676,GTF2I,turquoise,grey,1,0,purple,10
1677,GTF3C4,salmon,turquoise,13,1,lightcyan,16
1678,GTF3C6,turquoise,darkred,1,21,grey60,17
1679,GTPBP3,grey,turquoise,0,1,turquoise,1
1680,GTPBP8,turquoise,greenyellow,1,11,lightcyan,16
1681,GUCY1B3,grey,turquoise,0,1,turquoise,1
1682,GXYLT1,red,turquoise,6,1,red,6
1683,H1F0,grey,grey,0,0,turquoise,1
1684,H1FX,grey60,turquoise,17,1,blue,2
1685,H2AFX,grey,turquoise,0,1,turquoise,1
1686,H2AFZ,cyan,pink,14,8,lightgreen,18
1687,H3F3B,tan,salmon,12,13,cyan,14
1688,H6PD,grey,turquoise,0,1,turquoise,1
1689,HADHA,turquoise,grey,1,0,black,7
1690,HADHB,magenta,tan,9,12,greenyellow,11
1691,HAS3,grey,turquoise,0,1,turquoise,1
1692,HAT1,turquoise,grey,1,0,turquoise,1
1693,HAUS3,blue,lightcyan,2,16,green,5
1694,HAUS8,grey,turquoise,0,1,turquoise,1
1695,HBA1,grey,grey,0,0,black,7
1696,HBG1,green,yellow,5,4,yellow,4
1697,HBP1,black,black,7,7,magenta,9
1698,HCCS,red,turquoise,6,1,red,6
1699,HCFC1,grey,brown,0,3,turquoise,1
1700,HCFC2,lightgreen,turquoise,18,1,purple,10
1701,HDAC2,grey,grey,0,0,turquoise,1
1702,HDAC4,grey,blue,0,2,turquoise,1
1703,HDGF,grey,grey,0,0,turquoise,1
1704,HDGFRP3,grey,turquoise,0,1,turquoise,1
1705,HEATR1,blue,grey,2,0,green,5
1706,HEATR2,blue,grey,2,0,tan,12
1707,HEATR5A,turquoise,grey,1,0,turquoise,1
1708,HEATR5B,grey,turquoise,0,1,turquoise,1
1709,HECTD1,black,darkgreen,7,22,magenta,9
1710,HECTD2,blue,blue,2,2,pink,8
1711,HECTD4,yellow,pink,4,8,brown,3
1712,HELZ,yellow,turquoise,4,1,brown,3
1713,HERC1,green,yellow,5,4,yellow,4
1714,HERC2,greenyellow,purple,11,10,magenta,9
1715,HES1,pink,blue,8,2,tan,12
1716,HES5,grey,grey,0,0,turquoise,1
1717,HES6,royalblue,turquoise,20,1,purple,10
1718,HEY1,pink,cyan,8,14,tan,12
1719,HGSNAT,grey,grey,0,0,black,7
1720,HIAT1,grey,grey,0,0,turquoise,1
1721,HIC2,greenyellow,green,11,5,brown,3
1722,HIF1A,red,grey,6,0,red,6
1723,HIF1AN,salmon,lightcyan,13,16,lightcyan,16
1724,HINFP,grey,turquoise,0,1,turquoise,1
1725,HINT3,purple,magenta,10,9,salmon,13
1726,HIP1,grey,turquoise,0,1,turquoise,1
1727,HIPK1,pink,grey,8,0,tan,12
1728,HIPK2,black,lightcyan,7,16,pink,8
1729,HIPK3,blue,turquoise,2,1,pink,8
1730,HIST1H1A,grey,turquoise,0,1,turquoise,1
1731,HIST1H1B,grey,grey,0,0,turquoise,1
1732,HIST1H1C,green,blue,5,2,yellow,4
1733,HIST1H1D,grey,grey,0,0,turquoise,1
1734,HIST1H1E,grey,grey,0,0,turquoise,1
1735,HIST1H2AB,grey,turquoise,0,1,turquoise,1
1736,HIST1H2AC,grey,grey,0,0,turquoise,1
1737,HIST1H2AE,brown,turquoise,3,1,turquoise,1
1738,HIST1H2AG,grey,turquoise,0,1,black,7
1739,HIST1H2AI,grey,turquoise,0,1,turquoise,1
1740,HIST1H2AJ,green,yellow,5,4,yellow,4
1741,HIST1H2AM,turquoise,grey,1,0,turquoise,1
1742,HIST1H2BC,brown,grey,3,0,turquoise,1
1743,HIST1H2BG,brown,turquoise,3,1,blue,2
1744,HIST1H2BL,turquoise,blue,1,2,blue,2
1745,HIST1H3B,brown,red,3,6,black,7
1746,HIST1H3D,grey,grey,0,0,turquoise,1
1747,HIST1H3F,yellow,turquoise,4,1,blue,2
1748,HIST1H3H,turquoise,grey,1,0,turquoise,1
1749,HIST1H4C,brown,grey,3,0,blue,2
1750,HIST1H4D,brown,blue,3,2,blue,2
1751,HIST1H4F,turquoise,grey,1,0,blue,2
1752,HIST1H4J,grey,brown,0,3,black,7
1753,HIST2H2AC,brown,grey,3,0,black,7
1754,HIST2H2BE,grey,blue,0,2,turquoise,1
1755,HIVEP1,grey,turquoise,0,1,pink,8
1756,HIVEP2,pink,cyan,8,14,tan,12
1757,HIVEP3,grey,grey,0,0,turquoise,1
1758,HLTF,blue,purple,2,10,midnightblue,15
1759,HMBOX1,pink,turquoise,8,1,tan,12
1760,HMGA1,blue,grey60,2,17,green,5
1761,HMGA2,red,turquoise,6,1,red,6
1762,HMGB2,grey,grey,0,0,turquoise,1
1763,HMGCR,black,black,7,7,magenta,9
1764,HMGCS1,yellow,green,4,5,brown,3
1765,HMGN3,turquoise,lightgreen,1,18,purple,10
1766,HMGN4,brown,turquoise,3,1,blue,2
1767,HMGXB4,green,blue,5,2,yellow,4
1768,HN1,grey,grey,0,0,turquoise,1
1769,HN1L,grey,grey,0,0,turquoise,1
1770,HNRNPA0,blue,grey,2,0,green,5
1771,HNRNPA2B1,grey,grey,0,0,turquoise,1
1772,HNRNPD,grey,brown,0,3,black,7
1773,HNRNPDL,green,yellow,5,4,yellow,4
1774,HNRNPH3,grey,grey,0,0,turquoise,1
1775,HNRNPK,grey,brown,0,3,turquoise,1
1776,HNRNPL,cyan,pink,14,8,lightgreen,18
1777,HNRNPM,green,yellow,5,4,yellow,4
1778,HNRNPR,brown,blue,3,2,blue,2
1779,HNRNPU,grey,grey,0,0,turquoise,1
1780,HNRNPUL2,grey,grey,0,0,turquoise,1
1781,HOMER1,blue,grey,2,0,blue,2
1782,HOMER2,turquoise,green,1,5,pink,8
1783,HP1BP3,turquoise,grey,1,0,green,5
1784,HPS5,grey,grey,0,0,turquoise,1
1785,HS2ST1,salmon,turquoise,13,1,lightcyan,16
1786,HS3ST1,brown,turquoise,3,1,blue,2
1787,HSBP1,blue,grey60,2,17,black,7
1788,HSD17B10,brown,grey,3,0,blue,2
1789,HSDL1,yellow,green,4,5,brown,3
1790,HSP90AA1,brown,yellow,3,4,royalblue,20
1791,HSP90AB1,brown,grey,3,0,royalblue,20
1792,HSPA13,grey,blue,0,2,turquoise,1
1793,HSPA14,blue,brown,2,3,grey60,17
1794,HSPA4,turquoise,grey,1,0,green,5
1795,HSPA5,turquoise,grey,1,0,turquoise,1
1796,HSPA8,green,yellow,5,4,yellow,4
1797,HSPD1,blue,grey,2,0,turquoise,1
1798,HSPE1-MOB4,green,yellow,5,4,yellow,4
1799,HSPH1,blue,lightgreen,2,18,salmon,13
1800,HUWE1,black,grey,7,0,magenta,9
1801,HYOU1,turquoise,grey,1,0,turquoise,1
1802,IARS,green,turquoise,5,1,yellow,4
1803,IBA57,grey,brown,0,3,black,7
1804,ICA1L,grey,grey,0,0,turquoise,1
1805,ICK,grey,turquoise,0,1,turquoise,1
1806,ID2,cyan,turquoise,14,1,lightgreen,18
1807,ID4,lightcyan,grey,16,0,darkred,21
1808,IDH1,grey,turquoise,0,1,turquoise,1
1809,IDH3A,turquoise,blue,1,2,turquoise,1
1810,IDS,pink,grey,8,0,tan,12
1811,IFNAR1,yellow,green,4,5,brown,3
1812,IFRD1,grey,turquoise,0,1,turquoise,1
1813,IFRD2,lightyellow,brown,19,3,darkgreen,22
1814,IFT80,grey,grey,0,0,turquoise,1
1815,IFT81,grey,grey,0,0,turquoise,1
1816,IGDCC3,grey,turquoise,0,1,black,7
1817,IGF1R,yellow,greenyellow,4,11,brown,3
1818,IGF2BP3,pink,cyan,8,14,tan,12
1819,IGFBP2,cyan,turquoise,14,1,lightgreen,18
1820,IGFBPL1,grey,turquoise,0,1,turquoise,1
1821,IGSF3,brown,grey,3,0,blue,2
1822,IKBKAP,turquoise,lightgreen,1,18,blue,2
1823,IKZF4,blue,grey,2,0,green,5
1824,IL17RD,grey,grey,0,0,turquoise,1
1825,IL1RAP,turquoise,grey,1,0,turquoise,1
1826,ILF2,midnightblue,grey,15,0,lightyellow,19
1827,IMPAD1,blue,turquoise,2,1,pink,8
1828,INA,blue,brown,2,3,green,5
1829,ING1,lightcyan,turquoise,16,1,darkred,21
1830,ING4,grey,grey,0,0,turquoise,1
1831,INHBA,brown,turquoise,3,1,black,7
1832,INHBB,blue,grey,2,0,green,5
1833,INIP,yellow,brown,4,3,grey60,17
1834,INO80D,purple,turquoise,10,1,salmon,13
1835,INPP4A,lightyellow,brown,19,3,darkgreen,22
1836,INPP5E,brown,turquoise,3,1,royalblue,20
1837,INPP5F,yellow,grey,4,0,brown,3
1838,INSIG1,pink,yellow,8,4,tan,12
1839,INSM1,black,black,7,7,magenta,9
1840,INSR,blue,brown,2,3,blue,2
1841,INTS12,grey,turquoise,0,1,turquoise,1
1842,INTS4,brown,turquoise,3,1,blue,2
1843,INTS8,turquoise,yellow,1,4,yellow,4
1844,IP6K1,lightgreen,darkred,18,21,grey60,17
1845,IPMK,lightcyan,turquoise,16,1,darkred,21
1846,IPO5,brown,grey,3,0,black,7
1847,IPO8,pink,turquoise,8,1,tan,12
1848,IPO9,green,yellow,5,4,yellow,4
1849,IQSEC1,grey,grey,0,0,turquoise,1
1850,IREB2,tan,black,12,7,magenta,9
1851,IRF2BP2,grey,blue,0,2,turquoise,1
1852,IRF2BPL,green,grey,5,0,yellow,4
1853,IRF9,red,turquoise,6,1,red,6
1854,IRS1,green,turquoise,5,1,yellow,4
1855,IRS2,green,black,5,7,yellow,4
1856,ISG20L2,grey,turquoise,0,1,turquoise,1
1857,ISLR2,green,yellow,5,4,yellow,4
1858,IST1,lightcyan,lightyellow,16,19,darkred,21
1859,ITFG1,grey,turquoise,0,1,turquoise,1
1860,ITGAV,brown,turquoise,3,1,turquoise,1
1861,ITGB8,red,turquoise,6,1,red,6
1862,ITM2B,grey,grey,0,0,turquoise,1
1863,ITSN1,salmon,grey,13,0,lightcyan,16
1864,IVNS1ABP,grey,grey,0,0,turquoise,1
1865,IWS1,yellow,turquoise,4,1,brown,3
1866,JAG2,turquoise,turquoise,1,1,blue,2
1867,JAK1,red,turquoise,6,1,red,6
1868,JARID2,pink,cyan,8,14,tan,12
1869,JAZF1,grey,turquoise,0,1,turquoise,1
1870,JHDM1D,turquoise,brown,1,3,blue,2
1871,JKAMP,green,yellow,5,4,yellow,4
1872,JMJD1C,grey,yellow,0,4,royalblue,20
1873,JOSD1,greenyellow,purple,11,10,midnightblue,15
1874,JPH1,grey,grey,0,0,black,7
1875,JPH4,grey,turquoise,0,1,turquoise,1
1876,KALRN,grey,turquoise,0,1,turquoise,1
1877,KANSL1,grey,grey,0,0,green,5
1878,KANSL2,black,turquoise,7,1,magenta,9
1879,KAT2B,grey,grey,0,0,turquoise,1
1880,KAT6A,grey,grey,0,0,turquoise,1
1881,KAT6B,grey,grey,0,0,turquoise,1
1882,KATNAL1,yellow,green,4,5,brown,3
1883,KAZN,brown,turquoise,3,1,blue,2
1884,KBTBD2,greenyellow,magenta,11,9,midnightblue,15
1885,KBTBD6,black,black,7,7,magenta,9
1886,KBTBD8,turquoise,turquoise,1,1,purple,10
1887,KCNA2,turquoise,grey,1,0,turquoise,1
1888,KCNB2,lightcyan,lightyellow,16,19,darkred,21
1889,KCNC4,tan,salmon,12,13,cyan,14
1890,KCNH8,grey,grey,0,0,turquoise,1
1891,KCNJ10,purple,magenta,10,9,salmon,13
1892,KCNJ2,lightcyan,lightyellow,16,19,darkred,21
1893,KCNK10,red,red,6,6,red,6
1894,KCNK2,grey,grey,0,0,turquoise,1
1895,KCNT2,green,yellow,5,4,yellow,4
1896,KCTD12,grey,turquoise,0,1,turquoise,1
1897,KCTD15,blue,turquoise,2,1,pink,8
1898,KCTD16,turquoise,brown,1,3,darkgreen,22
1899,KCTD2,grey,turquoise,0,1,green,5
1900,KCTD20,cyan,turquoise,14,1,lightgreen,18
1901,KCTD7,grey,purple,0,10,midnightblue,15
1902,KDELR2,green,turquoise,5,1,yellow,4
1903,KDM1A,grey,turquoise,0,1,turquoise,1
1904,KDM2A,pink,green,8,5,tan,12
1905,KDM2B,blue,grey,2,0,green,5
1906,KDM3A,turquoise,grey,1,0,turquoise,1
1907,KDM3B,grey,blue,0,2,turquoise,1
1908,KDM4B,grey,grey,0,0,turquoise,1
1909,KDM5A,grey,turquoise,0,1,turquoise,1
1910,KDM5B,grey,grey,0,0,turquoise,1
1911,KDM6A,yellow,green,4,5,brown,3
1912,KDM6B,grey,grey,0,0,turquoise,1
1913,KHDRBS1,brown,grey60,3,17,black,7
1914,KIAA0020,blue,grey60,2,17,green,5
1915,KIAA0100,lightgreen,turquoise,18,1,purple,10
1916,KIAA0232,tan,salmon,12,13,cyan,14
1917,KIAA0247,grey,grey,0,0,green,5
1918,KIAA0319L,grey,turquoise,0,1,pink,8
1919,KIAA0408,grey,grey,0,0,turquoise,1
1920,KIAA0513,brown,turquoise,3,1,blue,2
1921,KIAA0556,tan,salmon,12,13,cyan,14
1922,KIAA0754,grey,lightcyan,0,16,green,5
1923,KIAA0825,blue,turquoise,2,1,green,5
1924,KIAA0947,black,black,7,7,magenta,9
1925,KIAA1109,yellow,yellow,4,4,brown,3
1926,KIAA1147,grey,grey,0,0,turquoise,1
1927,KIAA1244,black,black,7,7,magenta,9
1928,KIAA1279,tan,turquoise,12,1,cyan,14
1929,KIAA1429,grey,grey,0,0,turquoise,1
1930,KIAA1430,cyan,pink,14,8,lightgreen,18
1931,KIAA1432,brown,blue,3,2,blue,2
1932,KIAA1456,brown,turquoise,3,1,black,7
1933,KIAA1468,magenta,turquoise,9,1,greenyellow,11
1934,KIAA1549,salmon,grey,13,0,lightcyan,16
1935,KIAA1549L,grey,turquoise,0,1,turquoise,1
1936,KIAA1551,pink,turquoise,8,1,tan,12
1937,KIAA1586,turquoise,cyan,1,14,tan,12
1938,KIAA1598,red,red,6,6,red,6
1939,KIAA1737,brown,turquoise,3,1,blue,2
1940,KIAA2013,blue,grey60,2,17,green,5
1941,KIAA2022,blue,pink,2,8,lightgreen,18
1942,KIAA2026,grey,grey,0,0,turquoise,1
1943,KIDINS220,salmon,blue,13,2,blue,2
1944,KIF16B,greenyellow,purple,11,10,midnightblue,15
1945,KIF1A,grey,grey,0,0,turquoise,1
1946,KIF1B,green,yellow,5,4,yellow,4
1947,KIF21A,grey,green,0,5,turquoise,1
1948,KIF21B,grey,grey,0,0,turquoise,1
1949,KIF26B,grey,turquoise,0,1,turquoise,1
1950,KIF2A,yellow,green,4,5,brown,3
1951,KIF3A,grey,grey,0,0,turquoise,1
1952,KIF3B,green,turquoise,5,1,yellow,4
1953,KIF5A,green,red,5,6,red,6
1954,KIF5B,grey,grey,0,0,turquoise,1
1955,KIF5C,grey,turquoise,0,1,turquoise,1
1956,KIFAP3,black,black,7,7,magenta,9
1957,KIFC1,brown,turquoise,3,1,blue,2
1958,KIT,blue,black,2,7,pink,8
1959,KLC1,brown,turquoise,3,1,purple,10
1960,KLF11,lightyellow,turquoise,19,1,darkgreen,22
1961,KLF12,turquoise,midnightblue,1,15,lightyellow,19
1962,KLF13,greenyellow,tan,11,12,greenyellow,11
1963,KLF3,grey60,pink,17,8,lightgreen,18
1964,KLF7,pink,grey,8,0,tan,12
1965,KLHDC10,green,yellow,5,4,yellow,4
1966,KLHL1,green,turquoise,5,1,yellow,4
1967,KLHL13,grey,grey,0,0,turquoise,1
1968,KLHL18,grey,turquoise,0,1,turquoise,1
1969,KLHL2,red,turquoise,6,1,red,6
1970,KLHL24,grey,grey,0,0,turquoise,1
1971,KLHL28,grey,grey,0,0,turquoise,1
1972,KLHL42,turquoise,grey,1,0,blue,2
1973,KLHL9,turquoise,blue,1,2,turquoise,1
1974,KMT2A,pink,cyan,8,14,tan,12
1975,KMT2C,grey,blue,0,2,turquoise,1
1976,KMT2D,yellow,turquoise,4,1,brown,3
1977,KMT2E,brown,turquoise,3,1,turquoise,1
1978,KPNA1,grey,grey,0,0,turquoise,1
1979,KPNA2,red,turquoise,6,1,red,6
1980,KPNA3,grey,grey,0,0,turquoise,1
1981,KPNA5,yellow,green,4,5,brown,3
1982,KPNB1,grey,grey,0,0,turquoise,1
1983,KRAS,grey,turquoise,0,1,pink,8
1984,KRIT1,pink,turquoise,8,1,tan,12
1985,KSR1,turquoise,magenta,1,9,salmon,13
1986,KTN1,grey,grey,0,0,turquoise,1
1987,L1CAM,blue,turquoise,2,1,pink,8
1988,LAMC1,red,turquoise,6,1,red,6
1989,LAPTM4A,black,black,7,7,magenta,9
1990,LARP1,black,black,7,7,magenta,9
1991,LARP4,yellow,turquoise,4,1,brown,3
1992,LARP4B,grey,grey,0,0,black,7
1993,LARS,blue,brown,2,3,blue,2
1994,LAS1L,grey,lightgreen,0,18,black,7
1995,LASP1,brown,grey,3,0,blue,2
1996,LATS1,purple,turquoise,10,1,salmon,13
1997,LATS2,brown,grey,3,0,blue,2
1998,LBH,yellow,green,4,5,brown,3
1999,LBR,yellow,magenta,4,9,brown,3
2000,LCLAT1,grey,turquoise,0,1,turquoise,1
2001,LCMT2,brown,turquoise,3,1,blue,2
2002,LCOR,greenyellow,grey,11,0,green,5
2003,LCORL,turquoise,black,1,7,magenta,9
2004,LDB1,brown,grey,3,0,blue,2
2005,LDB2,blue,grey,2,0,green,5
2006,LDLRAD4,magenta,turquoise,9,1,greenyellow,11
2007,LEMD3,brown,grey,3,0,purple,10
2008,LEPROT,lightcyan,lightyellow,16,19,darkred,21
2009,LFNG,turquoise,lightyellow,1,19,purple,10
2010,LGALS8,grey,turquoise,0,1,turquoise,1
2011,LHX2,royalblue,royalblue,20,20,purple,10
2012,LIFR,turquoise,blue,1,2,turquoise,1
2013,LIMCH1,grey,grey,0,0,turquoise,1
2014,LIMD1,yellow,turquoise,4,1,brown,3
2015,LIMD2,turquoise,blue,1,2,turquoise,1
2016,LIMS1,blue,turquoise,2,1,red,6
2017,LIN7C,greenyellow,brown,11,3,midnightblue,15
2018,LINGO1,grey,grey,0,0,turquoise,1
2019,LINS,grey,grey,0,0,turquoise,1
2020,LMAN1,grey,turquoise,0,1,turquoise,1
2021,LMBR1L,greenyellow,purple,11,10,midnightblue,15
2022,LMBRD1,grey,grey,0,0,turquoise,1
2023,LMBRD2,purple,magenta,10,9,salmon,13
2024,LMNA,grey,turquoise,0,1,turquoise,1
2025,LMNB1,tan,turquoise,12,1,cyan,14
2026,LMO2,grey,turquoise,0,1,turquoise,1
2027,LMO3,blue,greenyellow,2,11,lightcyan,16
2028,LMO4,grey,blue,0,2,turquoise,1
2029,LMTK2,turquoise,blue,1,2,turquoise,1
2030,LNPEP,grey,grey,0,0,turquoise,1
2031,LONP2,cyan,royalblue,14,20,purple,10
2032,LONRF1,midnightblue,turquoise,15,1,lightyellow,19
2033,LONRF2,yellow,turquoise,4,1,brown,3
2034,LPHN1,grey,grey,0,0,turquoise,1
2035,LPHN2,green,yellow,5,4,yellow,4
2036,LPL,turquoise,red,1,6,red,6
2037,LPPR1,grey,blue,0,2,turquoise,1
2038,LPPR4,greenyellow,magenta,11,9,midnightblue,15
